,الجنسية,الجنس,المنطقة التعليمية,حكومي/خاص,المدرسة,النسبة
0,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,76.07
1,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,87.64
2,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,65.24
4,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,75.95
6,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,73.85
7,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,69.36
8,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,84.63
9,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,68.02
10,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,78.36
11,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,82.08
12,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,63.16
13,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,65.53
14,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,73.24
16,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,80.29
17,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,70.46
18,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,78.05
19,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,88.63
20,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,77.8
21,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,75.66
22,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,66.5
23,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,63.11
24,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,84.83
25,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,70.95
26,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,74.9
28,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,78.6
29,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,76.22
30,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,85.2
32,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,82.61
34,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,77.56
35,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,71.16
36,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,71.87
37,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,85.69
38,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,86.75
39,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,60.63
41,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,81.67
42,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,81.89
43,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,72.1
44,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,79.77
45,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,73.23
46,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,67.14
48,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,79.24
49,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,83.03
50,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,85.58
51,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,66.6
52,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,73.96
53,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,86.58
54,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,74.59
57,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,71.49
58,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,80.64
59,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,80.86
60,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,80.66
61,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,83.15
62,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,86.31
63,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,72.72
64,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,77.8
65,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,85.22
66,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,85.06
67,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,78.74
68,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,69.35
69,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,75.95
70,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,76.07
71,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,78.69
72,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,78.0
73,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,75.24
74,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,82.76
75,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,72.72
76,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,79.05
77,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,82.39
79,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,78.17
80,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,79.15
81,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,72.04
82,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,65.35
83,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,74.51
84,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,76.09
85,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,73.9
86,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,89.06
88,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,79.18
89,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,72.2
90,بحريني,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,77.64
91,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,68.43
92,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,85.2
93,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,71.88
94,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,67.73
95,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,70.75
96,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,67.47
97,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,71.84
100,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,90.21
101,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,69.96
103,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,68.31
104,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,74.67
105,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,71.0
106,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,68.64
108,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,66.2
113,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,69.15
114,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,79.17
115,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,70.29
116,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,63.44
118,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,68.21
119,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,77.37
120,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,67.79
121,عماني,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,76.48
122,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,85.59
124,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,67.03
125,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,68.45
126,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,67.0
127,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,74.57
128,سعودي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,77.48
129,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,64.78
130,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,75.97
132,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,74.9
134,سعودي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,63.86
136,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,66.72
137,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,68.74
138,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,71.44
139,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,72.99
141,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,66.55
142,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,84.25
143,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,62.01
144,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,79.22
145,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,73.29
146,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,74.97
148,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,67.91
149,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,69.73
150,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,69.51
152,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,71.78
155,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,69.18
157,عراقي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,65.83
161,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,67.33
163,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,84.1
165,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,71.54
167,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,72.73
169,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,65.95
170,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,73.76
171,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,86.41
172,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,73.33
173,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,85.54
174,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,70.61
175,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,91.08
176,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,79.65
177,غير محدد الجنسية,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,69.36
178,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,79.9
179,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,86.42
180,سعودي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,76.21
181,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,70.88
182,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,75.36
183,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,72.46
184,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,71.51
185,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,72.26
186,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,69.86
187,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,80.08
188,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,72.12
189,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,70.91
190,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,76.54
191,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,66.14
192,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,69.51
193,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,68.64
194,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,73.72
195,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,64.38
196,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,91.43
197,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,79.33
198,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,80.94
199,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,72.49
201,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,69.71
202,سعودي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,66.77
203,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,69.04
204,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,77.77
205,مصري,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,72.62
206,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,70.11
207,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,81.72
208,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,65.28
210,بحريني,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,79.79
211,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,77.78
212,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,75.48
213,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,74.45
214,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,81.1
215,الولايات المتحدة,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,76.02
217,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,74.23
218,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,83.4
219,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,79.38
220,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,66.47
221,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,70.39
225,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,69.75
226,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,74.48
228,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,68.66
229,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,69.47
230,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,78.93
232,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,72.82
233,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,74.18
235,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,63.7
236,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,81.67
237,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,72.51
238,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,68.47
239,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,77.12
240,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,77.55
241,يمني,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,81.13
245,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,74.32
246,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,70.64
248,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,91.06
249,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,76.97
250,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,87.6
251,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,79.19
252,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,85.12
253,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,62.8
254,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,77.23
256,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,74.65
257,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,88.47
258,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,79.51
259,كندا,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,76.96
260,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,71.04
261,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,84.51
262,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,78.15
263,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,88.85
264,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,69.61
265,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,82.11
266,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,82.34
268,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,74.0
269,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,71.47
270,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,68.96
271,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,75.69
272,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,70.09
273,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,81.38
274,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,82.72
276,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,63.57
277,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,71.61
279,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,80.73
280,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,76.4
282,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,73.94
283,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,85.89
285,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,75.55
287,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,79.61
289,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,83.59
291,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,92.5
292,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,87.16
294,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,73.16
296,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,75.92
297,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,74.9
298,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,74.04
300,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,82.41
301,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,63.94
302,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,81.36
303,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,63.76
304,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,67.13
305,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,84.41
306,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,67.47
307,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,69.32
308,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,70.32
309,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,73.91
310,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,61.09
311,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,74.07
312,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,71.29
313,مصري,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,79.36
314,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,80.58
315,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,80.91
316,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,80.04
317,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,61.64
318,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,73.15
320,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,82.57
321,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,66.16
323,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,91.04
325,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,73.88
326,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,89.66
327,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,65.96
328,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,87.34
330,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,68.0
331,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,66.73
333,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,81.15
334,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,79.53
335,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,69.46
336,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,79.95
338,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,63.81
340,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,70.59
341,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,81.86
343,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,67.93
344,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,72.73
345,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,92.86
346,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,87.41
348,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,60.66
349,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,70.01
352,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,90.08
353,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,79.13
357,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,74.27
358,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,65.3
359,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,94.26
360,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,89.58
361,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,87.33
362,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,70.16
364,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,69.42
365,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,62.02
366,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,70.37
