,الجنسية,الجنس,المنطقة التعليمية ,حكومي/خاص,المدرسة ,النسبة
0,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,74.77
1,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,71.05
2,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,70.82
3,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,94.29
4,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,77.45
5,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,85.5
6,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,77.27
7,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,97.87
8,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,94.89
9,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,78.32
10,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,73.08
11,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,89.75
12,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,93.99
13,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,93.51
14,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,88.8
15,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,85.94
16,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,78.4
17,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,74.81
18,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,75.24
19,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,73.83
20,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,62.68
21,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,75.35
22,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,80.18
23,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,93.73
24,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,85.61
25,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,83.69
26,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,85.41
27,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,79.46
28,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,86.19
29,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,84.94
30,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,89.15
31,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,87.36
32,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,76.22
33,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,78.04
34,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,80.9
35,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,77.25
36,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,82.94
37,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,79.12
38,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,77.08
39,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,63.26
40,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,82.04
41,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,82.13
42,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,67.94
43,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,82.97
44,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,74.75
45,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,67.48
46,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,83.5
47,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,79.21
48,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,91.37
49,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,83.86
50,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,94.55
51,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,88.55
52,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,84.49
53,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,97.88
54,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,83.7
55,سوري,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,82.1
56,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,97.03
57,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,95.68
58,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,92.1
59,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,85.17
60,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,91.61
61,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,81.32
62,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,88.31
63,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,88.48
64,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,83.06
65,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,87.34
66,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,73.74
67,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,71.05
68,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,83.95
69,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,78.91
70,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,79.29
71,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,91.01
72,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,83.22
73,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,73.0
74,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,92.04
75,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,79.57
76,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,97.39
77,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,69.91
78,بحريني,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,87.54
79,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,80.18
80,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,81.65
81,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,78.01
82,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,74.23
83,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,75.06
84,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,92.16
85,صومالي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,83.33
86,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,74.17
87,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,89.32
88,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,72.28
89,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,79.79
90,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,73.25
91,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,92.45
92,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,91.37
93,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,76.21
94,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,91.05
95,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,81.36
96,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,90.51
97,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,88.1
98,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,81.0
99,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,76.3
100,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,83.87
101,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,72.72
102,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,88.19
103,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,85.23
104,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,67.53
105,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,96.18
106,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,69.51
107,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,97.96
108,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,72.51
109,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,78.27
110,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,73.29
111,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,75.29
112,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,82.52
113,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,83.0
114,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,78.05
115,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,83.94
116,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,71.01
117,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,88.5
118,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,87.2
119,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,92.13
120,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,96.1
121,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,90.21
122,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,97.38
123,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,87.15
124,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,97.94
125,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,98.88
126,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,74.96
127,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,76.93
128,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,86.21
129,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,84.62
130,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,95.45
131,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,92.3
132,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,70.58
133,مصري,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,98.79
134,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,82.43
135,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,77.02
136,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,94.01
137,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,80.84
138,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,75.85
139,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,69.69
140,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,77.86
141,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,99.52
142,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,86.71
143,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,82.49
144,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,82.55
145,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,77.95
146,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,77.23
147,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,76.3
148,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,82.27
149,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,84.43
150,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,85.39
151,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,74.94
152,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,86.1
153,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,94.81
154,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,81.75
155,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,90.16
156,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,96.69
157,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,86.19
158,يمني,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,91.25
159,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,75.68
160,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,75.12
161,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,78.84
162,سوري,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,91.26
163,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,84.7
164,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,75.13
165,يمني,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,83.51
166,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,84.22
167,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,92.98
168,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,95.51
169,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,99.02
170,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,78.45
171,مصري,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,88.32
172,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,68.45
173,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,66.16
174,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,74.76
175,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,98.27
176,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,84.04
177,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,92.9
178,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,84.47
179,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,70.37
180,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,69.99
181,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,75.9
182,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,86.62
183,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,69.84
184,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,89.74
185,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,77.16
186,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,70.93
187,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,66.17
188,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,79.7
189,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,66.38
190,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,96.66
191,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,89.16
192,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,90.89
193,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,75.43
194,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,73.03
195,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,92.67
196,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,85.22
197,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,81.68
198,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,86.75
199,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,77.56
200,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,91.87
201,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,69.39
202,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,91.99
203,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,89.9
204,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,78.05
205,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,83.69
206,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,64.15
207,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,88.38
208,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,76.51
209,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,77.25
210,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,93.26
211,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,90.46
212,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,91.11
213,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,79.03
214,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,83.22
215,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,94.91
216,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,95.61
217,سعودي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,88.19
218,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,82.73
219,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,78.61
220,غير محدد الجنسية,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,94.1
221,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,80.83
222,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,96.11
223,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,82.56
224,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,91.17
225,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,70.93
226,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,80.13
227,الولايات المتحده,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,73.23
228,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,83.88
229,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,63.12
230,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,86.26
231,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,78.94
232,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,96.48
233,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,86.4
234,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,93.38
235,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,68.21
236,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,92.31
237,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,76.76
238,مصري,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,95.58
239,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,77.04
240,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,92.36
241,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,83.21
242,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,71.8
243,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,78.79
244,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,81.62
245,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,77.67
246,مصري,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,97.56
247,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,94.36
248,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,85.1
249,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,84.19
250,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,95.17
251,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,86.08
252,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,93.04
253,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,80.59
254,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,84.06
255,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,82.41
256,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,89.71
257,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,92.86
258,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,87.87
259,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,66.47
260,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,86.26
261,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,77.42
262,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,79.66
263,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,70.15
264,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,72.44
265,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,87.52
266,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,77.28
267,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,84.1
268,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,85.1
269,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,72.39
270,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,94.16
271,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,89.84
272,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,67.82
273,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,80.59
274,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,66.98
275,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,70.58
276,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,93.22
277,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,65.9
278,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,87.47
279,ايران,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,93.65
280,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,79.26
281,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,69.75
282,مصري,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,92.06
283,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,84.3
284,سوري,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,97.38
285,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,89.02
286,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,68.26
287,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,68.77
288,اردني,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,84.37
289,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,88.91
