,الجنسية,الجنس,المنطقة التعليمية ,حكومي/خاص,المدرسة ,النسبة
0,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,87.95
1,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,73.54
2,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,74.03
3,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,69.57
4,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,74.82
5,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,75.2
6,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,85.46
7,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,80.06
8,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,74.9
9,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,69.56
10,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,78.41
11,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,83.45
12,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,75.2
13,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,65.54
14,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,84.34
15,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,65.6
16,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,80.73
17,يمني,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,84.27
18,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,88.2
19,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,75.08
20,يمني,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,83.36
21,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,70.87
22,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,76.78
23,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,90.89
24,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,78.98
25,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,74.66
26,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,77.59
27,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,66.0
28,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,83.22
29,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,68.69
30,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,80.43
31,غير محدد الجنسية,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,75.43
32,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,73.1
33,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,85.78
34,كويتي,بنين,العاصمة,حكــومى,يوسف بن عيسى الثانوية للبنين,76.06
35,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,78.16
36,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,91.35
37,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,70.82
38,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,71.68
39,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,87.63
40,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,87.41
41,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,74.53
42,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,73.77
43,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,87.31
44,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,65.83
45,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,62.95
46,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,79.28
47,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,78.29
48,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,85.23
49,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,71.28
50,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,81.61
51,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,70.57
52,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,85.89
53,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,75.02
54,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,66.21
55,يمني,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,74.45
56,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,83.62
57,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,75.85
58,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,72.86
59,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,79.34
60,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,84.54
61,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,84.43
62,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,80.9
63,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,79.07
64,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,76.33
65,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,85.58
66,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,80.17
67,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,87.2
68,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,84.57
69,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,73.61
70,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,74.13
71,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,85.61
72,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,84.14
73,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,79.51
74,كويتي,بنين,العاصمة,حكــومى,عبدالله العتيبي الثانوية  للبنين,73.4
75,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,82.85
76,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,87.07
77,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,70.77
78,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,71.95
79,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,77.88
80,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,67.99
81,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,77.19
82,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,79.57
83,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,75.96
84,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,84.78
85,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,81.75
86,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,65.71
87,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,64.39
88,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,69.9
89,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,83.18
90,مصري,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,79.65
91,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,80.25
92,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,71.95
93,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,71.83
94,عماني,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,74.18
95,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,78.58
96,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,72.06
97,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,66.47
98,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,76.95
99,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,71.95
100,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,82.49
101,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,86.52
102,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,80.49
103,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,72.63
104,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,75.65
105,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,68.54
106,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,82.03
107,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,69.41
108,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,71.7
109,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,85.59
110,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,82.82
111,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,76.92
112,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,70.48
113,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,89.62
114,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,90.95
115,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,71.5
116,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,81.69
117,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,73.15
118,كويتي,بنين,العاصمة,حكــومى,عيسى أحمد الحمد الثانوية للبنين,79.56
119,غير محدد الجنسية,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,86.91
120,غير محدد الجنسية,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,82.78
121,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,67.18
122,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,80.0
123,غير محدد الجنسية,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,73.7
124,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,77.83
125,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,75.56
126,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,77.11
127,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,71.76
128,كويتي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,66.27
129,سعودي,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,80.73
130,غير محدد الجنسية,بنين,العاصمة,حكــومى,يعقوب يوسف الغنيم الثانوية للبنين,67.16
131,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,79.6
132,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,89.19
133,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,97.47
134,غير محدد الجنسية,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,78.67
135,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,92.38
136,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,86.1
137,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,68.12
138,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,70.07
139,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,80.09
140,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,76.22
141,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,75.86
142,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,72.3
143,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,80.39
144,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,87.08
145,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,65.52
146,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,69.47
147,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,91.16
148,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,85.6
149,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,84.18
150,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,83.38
151,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,81.89
152,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,77.72
153,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,79.04
154,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,84.75
155,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,82.22
156,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,80.16
157,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,80.38
158,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,88.02
159,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,92.63
160,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,80.16
161,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,71.14
162,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,88.62
163,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,71.85
164,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,76.92
165,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,83.6
166,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,78.33
167,كويتي,بنين,العاصمة,حكــومى,عبدالله الجابر الثانوية للبنين,79.7
168,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,87.13
169,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,85.34
170,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,90.6
171,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,81.25
172,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,82.39
173,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,72.46
174,غير محدد الجنسية,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,73.56
175,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,81.99
176,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,79.54
177,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,75.97
178,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,75.29
179,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,81.61
180,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,87.92
181,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,80.4
182,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,83.81
183,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,84.62
184,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,71.06
185,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,73.18
186,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,88.71
187,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,77.42
188,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,86.82
189,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,77.31
190,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,87.44
191,الولايات المتحده,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,82.13
192,سعودي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,86.35
193,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,87.61
194,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,67.91
195,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,77.2
196,كويتي,بنين,العاصمة,حكــومى,احمد البشر الرومي الثانوية للبنين,77.64
197,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,77.51
198,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,76.75
199,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,70.06
200,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,85.34
201,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,74.92
202,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,81.65
203,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,71.73
204,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,82.35
205,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,79.12
206,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,69.95
207,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,74.89
208,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,84.61
209,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,87.39
210,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,82.61
211,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,84.11
212,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,81.27
213,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,74.4
214,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,76.42
215,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,88.04
216,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,90.21
217,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,68.83
218,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,75.04
219,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,65.77
220,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,70.6
221,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,84.81
222,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,78.64
223,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,85.05
224,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,68.32
225,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,73.9
226,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,74.98
227,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,71.29
228,كويتي,بنين,العاصمة,حكــومى,جابر مبارك الصباح الثانوية للبنين,73.01
229,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,77.13
230,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,84.81
231,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,79.41
232,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,83.67
233,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,83.38
234,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,76.51
235,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,85.17
236,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,74.83
237,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,90.02
238,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,82.99
239,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,94.07
240,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,67.27
241,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,94.61
242,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,72.72
243,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,71.38
244,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,64.96
245,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,74.68
246,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,65.84
247,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,86.66
248,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,80.37
249,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,69.29
250,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,69.8
251,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,71.59
252,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,65.98
253,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,71.19
254,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,72.94
255,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,85.19
256,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,79.33
257,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,66.63
258,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,77.66
259,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,67.45
260,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,66.6
261,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,73.4
262,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,75.64
263,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,71.76
264,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,75.3
265,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,69.13
266,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,77.1
267,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,80.06
268,كويتي,بنين,العاصمة,حكــومى,جاسم محمد الخرافي الثانوية للبنين,79.21
269,كويتي,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,72.03
270,كويتي,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,81.39
271,كويتي,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,70.93
272,كويتي,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,72.32
273,كويتي,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,78.34
274,كويتي,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,85.28
275,ايران,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,90.06
276,كويتي,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,73.03
277,كويتي,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,82.21
278,كويتي,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,73.97
279,كويتي,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,70.5
280,كويتي,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,66.43
281,كويتي,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,85.13
282,كويتي,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,72.57
283,كويتي,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,83.03
284,كويتي,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,84.01
285,كويتي,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,73.71
286,كويتي,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,75.45
287,كويتي,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,64.64
288,كويتي,بنين,العاصمة,حكــومى,حمد عيسي الرجيب الثانوية للبنين,62.0
